pollid,caseid,country,mode,t1knowlevel,numitems,pollgroup,groupsize,avgsd,numindices,genvar,readbrief,t1know,t1knowr,t1knowcor,grpgain,t2know,ppage,educ4,minority,hhincome,female,attextreme,highinc,t1polint,avgsd2,grpgain2,t1knowcor2,t12know,t12knowcor,attextreme2,length,timebtw,grpgainr,t1knowrcor,t2knowr,pollname,numissues,pfemale,pminority,varfemale,sdfemale,vareduc,sdeduc,meaned,meanage,phighinc,meanxtreme,pfemale_ind,entropy,meant1know,meant1knowcor,t1knowlevelcor,meant1know_ind,meant1knowcor_ind,meant2know,knowgain,knowgain2,t2knowlevel,logpk,loggain,tobitpk,meant1knowr,meant1knowrcor,t1knowlevelrcor,knowgainr,knowgainr2,educ3,dpnum
2000,80000,2001,0,0.3581213405075139,11,200001,7,0.19612347815817754,6,0,,0.2857142984867096,0.2857142984867096,0.22452030663092443,,0,56,0.66,,,1,0.16666666666666666,,,,,,,,0,2,,,0.22452030663092443,0,"Marousi, Greece",1,0.2857142857142857,,0.20408163265306123,0.45175395145262565,0.15216,0.3900769154923167,0.72,48.285714285714285,0.2,0.1119047619047619,0.16666666666666666,0.863120568566631,0.26530613218035015,0.2025695428049168,0.29097345039298195,0.2619047711292903,0.19891108216724884,0.346938784633364,-0.2857142984867096,-0.22452030663092443,0.35909981545928404,-1.4937891231914315,,0,0.26530613218035015,0.2025695428049168,0.29097345039298195,-0.2857142984867096,-0.22452030663092443,0.5,22
2000,80001,2001,0,0.3581213405075139,11,200001,7,0.19612347815817754,6,0,,0.2857142984867096,0.2857142984867096,0.21475207650403205,,0.4285714328289032,56,0,,0.2,0,0.06666666666666667,0,,,,,,,0.05000000000000001,2,,,0.21475207650403205,0.4285714328289032,"Marousi, Greece",1,0.2857142857142857,,0.20408163265306123,0.45175395145262565,0.15216,0.3900769154923167,0.72,48.285714285714285,0.2,0.1119047619047619,0.3333333333333333,0.863120568566631,0.26530613218035015,0.2025695428049168,0.29097345039298195,0.2619047711292903,0.20053912052173092,0.346938784633364,0.1428571343421936,0.21381935632487115,0.35909981545928404,-1.5382710487627416,,0,0.26530613218035015,0.2025695428049168,0.29097345039298195,0.1428571343421936,0.21381935632487115,0,22
2000,80002,2001,0,0.3581213405075139,11,200001,7,0.19612347815817754,6,0,,0.1428571492433548,0.1428571492433548,0.10303011265601651,,0.4285714328289032,38,,,0.4,0,0.06666666666666667,0,,,,,,,0.5,2,,,0.10303011265601651,0.4285714328289032,"Marousi, Greece",1,0.2857142857142857,,0.20408163265306123,0.45175395145262565,0.15216,0.3900769154923167,0.72,48.285714285714285,0.2,0.1119047619047619,0.3333333333333333,0.863120568566631,0.26530613218035015,0.2025695428049168,0.29097345039298195,0.2857142960031827,0.2191594478297335,0.346938784633364,0.2857142835855484,0.3255413201728867,0.35909981545928404,-2.2727339775964994,,0,0.26530613218035015,0.2025695428049168,0.29097345039298195,0.2857142835855484,0.3255413201728867,,22
2000,80003,2001,0,0.3581213405075139,11,200001,7,0.19612347815817754,6,0,,0.2857142984867096,0.2857142984867096,0.20238777437544186,,0.5714285969734192,48,1,,0.4,0,0,0,,,,,,,0,2,,,0.20238777437544186,0.5714285969734192,"Marousi, Greece",1,0.2857142857142857,,0.20408163265306123,0.45175395145262565,0.15216,0.3900769154923167,0.72,48.285714285714285,0.2,0.1119047619047619,0.3333333333333333,0.863120568566631,0.26530613218035015,0.2025695428049168,0.29097345039298195,0.2619047711292903,0.2025998375431626,0.346938784633364,0.2857142984867096,0.3690408225979773,0.35909981545928404,-1.5975697466765684,,0,0.26530613218035015,0.2025695428049168,0.29097345039298195,0.2857142984867096,0.3690408225979773,1,22
2000,80004,2001,0,0.3581213405075139,11,200001,7,0.19612347815817754,6,0,,0.2857142984867096,0.2857142984867096,0.2608551256857212,,0.2857142984867096,31,0.66,,0.4,0,0.3333333333333333,0,,,,,,,0.4,2,,,0.2608551256857212,0.2857142984867096,"Marousi, Greece",1,0.2857142857142857,,0.20408163265306123,0.45175395145262565,0.15216,0.3900769154923167,0.72,48.285714285714285,0.2,0.1119047619047619,0.3333333333333333,0.863120568566631,0.26530613218035015,0.2025695428049168,0.29097345039298195,0.2619047711292903,0.19285527899144939,0.346938784633364,0,0.02485917280098837,0.35909981545928404,-1.3437900997711163,,0,0.26530613218035015,0.2025695428049168,0.29097345039298195,0,0.02485917280098837,0.5,22
2000,80005,2001,0,0.3581213405075139,11,200002,8,0.16640585379254116,6,0.0051063421831058844,,0.4285714328289032,0.4285714328289032,0.3635416545053761,,0.2857142984867096,67,0,,0,0,0.075,0,,,,,,,0,2,,,0.3635416545053761,0.2857142984867096,"Marousi, Greece",1,0.5,,0.25,0.5,12.144457142857142,3.4848898322410626,3.282857142857143,56,0,0.09979166666666667,0.5714285714285714,1,0.3928571566939354,0.33475675674910405,0.29097345039298195,0.38775511724608286,0.330644628498208,0.46428572945296764,-0.1428571343421936,-0.07782735601866653,0.35909981545928404,-1.0118613957117157,,0,0.3928571566939354,0.33475675674910405,0.29097345039298195,-0.1428571343421936,-0.07782735601866653,0,22
2000,80006,2001,0,0.3581213405075139,11,200002,8,0.16640585379254116,6,0.0051063421831058844,,0.5714285969734192,0.5714285969734192,0.5054193267275202,,0.5714285969734192,61,7,,0.4,0,0.06666666666666667,0,,,,,,,0,2,,,0.5054193267275202,0.5714285969734192,"Marousi, Greece",1,0.5,,0.25,0.5,12.144457142857142,3.4848898322410626,3.282857142857143,56,0,0.09979166666666667,0.5714285714285714,1,0.3928571566939354,0.33475675674910405,0.29097345039298195,0.3673469509397234,0.31037638960933034,0.46428572945296764,0,0.06600927024589898,0.35909981545928404,-0.6823668443010978,,0,0.3928571566939354,0.33475675674910405,0.29097345039298195,0,0.06600927024589898,0.5,22
2000,80007,2001,0,0.3581213405075139,11,200002,8,0.16640585379254116,6,0.0051063421831058844,,0.1428571492433548,0.1428571492433548,0.07637555926581722,,0.1428571492433548,72,0.66,,0.4,1,0.05000000000000001,0,,,,,,,0.08333333333333333,2,,,0.07637555926581722,0.1428571492433548,"Marousi, Greece",1,0.5,,0.25,0.5,12.144457142857142,3.4848898322410626,3.282857142857143,56,0,0.09979166666666667,0.42857142857142855,1,0.3928571566939354,0.33475675674910405,0.29097345039298195,0.42857144347258974,0.3716683563895736,0.46428572945296764,0,0.06648158997753757,0.35909981545928404,-2.57209253888783,,0,0.3928571566939354,0.33475675674910405,0.29097345039298195,0,0.06648158997753757,0.5,22
2000,80008,2001,0,0.3581213405075139,11,200002,8,0.16640585379254116,6,0.0051063421831058844,,0.2857142984867096,0.2857142984867096,0.2226266468550775,,0.4285714328289032,56,0.66,,0.8,1,0.033333333333333326,0,,,,,,,0.1333333333333333,2,,,0.2226266468550775,0.4285714328289032,"Marousi, Greece",1,0.5,,0.25,0.5,12.144457142857142,3.4848898322410626,3.282857142857143,56,0,0.09979166666666667,0.42857142857142855,1,0.3928571566939354,0.33475675674910405,0.29097345039298195,0.40816327929496765,0.35077534387682213,0.46428572945296764,0.1428571343421936,0.2059447859738257,0.35909981545928404,-1.5022591399596834,,0,0.3928571566939354,0.33475675674910405,0.29097345039298195,0.1428571343421936,0.2059447859738257,0.5,22
2000,80009,2001,0,0.3581213405075139,11,200002,8,0.16640585379254116,6,0.0051063421831058844,,0.5714285969734192,0.5714285969734192,0.5067013300415716,,0.4285714328289032,41,7,,0.4,1,0.13333333333333333,0,,,,,,,0.3,2,,,0.5067013300415716,0.4285714328289032,"Marousi, Greece",1,0.5,,0.25,0.5,12.144457142857142,3.4848898322410626,3.282857142857143,56,0,0.09979166666666667,0.42857142857142855,1,0.3928571566939354,0.33475675674910405,0.29097345039298195,0.3673469509397234,0.31019324627875156,0.46428572945296764,-0.142857164144516,-0.07812989721266839,0.35909981545928404,-0.6798335415943603,,0,0.3928571566939354,0.33475675674910405,0.29097345039298195,-0.142857164144516,-0.07812989721266839,0.5,22
